text,line,start_pos,end_pos,file,label_struck
16.1.2 Electrical Components Inspection Program (17874) Condition Report (ANO-CR-) C-2003-00067 Miscellaneous Number 93-R-1017-01 93-R-1017-02 93-R-1017-03 93-R-1017-04 Title Aging Management Review of the Passive Electrical Components ANO-1 License Renewal Screening of Ohmic Heating in Power Cables AN0-1 License Renewal Screening of Power Cables Potentially Subjected to Wetting AN0-1 License Renewal Screening of Frequently Manipulated Cables and Cable Terminations A-5 Revision/Date 0 0 0 0,206,0,495,ML14087A338.txt,U
Miscellaneous Number 93-R-1017-05 Title ANO-1 License Renewal Screening of Cables and Terminations Exposed to Potentially Hazardous Chemicals ANO-1 License Renewal Screening of Impedance Sensitive Circuits ANO-1 License Renewal Screening of Cables Exposed to High Radiation Dose Rates ANO-1 License Renewal Screening of Cables Outside Containment Exposed to Elevated Temperatures or Hot Spots ANO-1 License Renewal Screening of Cables Inside Containment Exposed to Elevated Temperatures or Hot Spots ANO-1 License Renewal Screening of Electrical Connections ANO-1 Screening and Aging Management Review of Electrical Components for RIS 2007-016 Cable and Connection Inspection Summary Report Non-EQ Sensitive Instrumentation Circuits Test Review Non-EQ Inaccessible Medium-Voltage Cable and Manhole Review Root Cause Analysis Report Â­ Degrading Trend of Underground Cable Failures Instruction Manual for Delta Switchboard Company Nonsegregated Bus Revision/Date 0,208,0,963,ML14087A338.txt,U
93-R-1017-06 93-R-1017-07 93-R-1017-08,210,0,38,ML14087A338.txt,U
0 0 0,212,0,5,ML14087A338.txt,U
93-R-1017-09,214,0,12,ML14087A338.txt,U
0,216,0,1,ML14087A338.txt,U
93-R-1017-10 CALC-ANO1EE-11-00001 CALC-ANO1EE-11-00003 CALC-ANO1EE-11-00004 CALC-ANO1EE-13-00005 CR-ANO-C2003-00067 TDD1020150,218,0,126,ML14087A338.txt,U
"0 0 0 0 0 March 11, 2003 2",220,0,26,ML14087A338.txt,U
Procedures Number 1304.041 1304.057 1304.085 Title Unit 1 Reactor Protection System Channel A Calibration Unit 1 Source Range Channels Calibration Unit 1 Pressurizer Relief Valve Monitoring System Calibration A-6 Revision 45 20 17,222,0,230,ML14087A338.txt,U
Procedures Number 1304.098 1403.012 EN-DC-346 EN-DC-348 EN-FAP-LR027 EN-MA-138 Work Orders 00193345 50237515 00209740 50244579 00241168 51510190 00248455 51702040 00261576 52319276 00261577 52424131 Title Unit 1 EFIC Channel A Calibration Unit 1 P-4A/B/C Service Water Pump Motor Inspection/Maintenance Cable Reliability Program Non-EQ Insulated Cables and Connections Inspection License Renewal Sensitive Instrumentation Circuits Review AMP VLF Tan Delta and Withstand Testing of Electrical Power Cables Revision 30 13 6 5 1 2,224,0,528,ML14087A338.txt,U
16.1.3 Heat Exchanger Monitoring Program (17864) Miscellaneous Number 93-R-1016-06 93-R-1016-11 93-R-1016-24 CALC-ANO1ME-11-00007 Procedure EN-DC-316 Title Aging Management Review of the Service Water System Aging Management Review of the Emergency Feedwater System Aging Management Review of the Chilled Water System Review of the Heat Exchanger Monitoring Aging Management Program for License Renewal Implementation Heat Exchanger Performance Monitoring and Condition Monitoring Revision 0 0 0 0 5,226,0,499,ML14087A338.txt,U
A-7,228,0,3,ML14087A338.txt,U
"16.1.4 Pressurizer Examinations Program (17848) Examinations Number 1-ISI-UT-07-025 1-ISI-UT-07-026 1-ISI-UT-10-021 1-ISI-VT-13-033 1-ISI-VT-13-102 Miscellaneous Number Title Technical Basis for Changing Pressurizer Heater Bundle Penetration Weld Examination Commitment 93-R-1013-04 51-5055656-00 BAW-2244A CALC-ANO1ME-11-00012 Drawing MIG-1, Sht 1 Procedures Number CEP-NDE-0902 OP-5120.242 Title VT-2 Visual Examination (ASME Section XI) Unit 1 Â­ Post-Outage Pressure Test Revision 7 13 Demonstration of the Management of Aging Effects for the ANO-1 Pressurizer TMI-1 Pressurizer Heater Bundle Inspection Report Demonstration of the Management of Aging Effects for the Pressurizer Review of the Pressurizer Examinations Aging Management Program for License Renewal Implementation Pressurizer General Arrangement Revision/Date January 16, 2014 0 March 5, 2005 December 1997 0 Title 05-008, Heater Belt Shell to Lower Head Circumferential Seam 05-011, Heater Bundle Shell Long Seam at Y-Axis 05-012, Spray Nozzle to Head Weld 6.8, T-1, 2 & 3 Pressurizer Heater Bundles 6.14, RCS Post-Outage Pressure Test for North Cavity & Pressurizer Date May 2, 2007 May 2, 2007 April 5, 2010 March 29, 2013 August 6, 2013",230,0,1209,ML14087A338.txt,U
10,232,0,2,ML14087A338.txt,U
A-8,234,0,3,ML14087A338.txt,U
"16.1.5 Reactor Vessel Internals Program (17851) Calculations Number 32-9097174000 86-E-0074143 CALC-ANO1ME-10-00004 Examinations Number WDI-PJF1303984-FSR-01 WDI-STD-088 Miscellaneous Number 1200459.401 51-9130650000 93-R-1013-08 AREVA-1301501 BAW-2251A CALC-ANO1ME-11-00026 EPRI 1012081 Title PWR Internals Aging Management Program Plan for Arkansas Nuclear One, Unit 1 Summary of ANO-1 Lower Core Barrel Bolt Assessment Demonstration of the Management of Aging Effects for the ANO-1 Reactor Vessel Internals Recommended Examination of Vent Valve Locking Devices for B&W Nuclear Units Demonstration of the Management of Aging Effects for the Reactor Vessel Review of the Reactor Vessel Internals Aging Management Program for License Renewal Implementation Materials Reliability Program: PWR Internals Material Aging Degradation Mechanism Screening and Threshold Values (MRP-175) Materials Reliability Program: Inspection Standard for PWR Internals (MRP 228) A-9 Revision/Date 0 April 1, 2010 0 May 20, 2013 August 1999 0 Title Arkansas Nuclear One, Unit 1, 1R21 Reactor Internals Bolting Inservice Inspection Final Report Reactor Vessel Internals Inspection Date December 2008 November 2008 Title Assessment of the November 2008 Core Barrel Bolts Inspections at Arkansas Unit 1 Corrosion Evaluation of Hot Leg Level Tap Nozzle Repair ANO1 Summary of ANO-1 Lower Core Barrel Bolt Assessment with Structural Analysis Revision/Date November 12, 2008 0 0",236,0,1452,ML14087A338.txt,U
5-Dec,238,0,13,ML14087A338.txt,U
EPRI 1016609,240,0,12,ML14087A338.txt,U
9-Jul,242,0,9,ML14087A338.txt,U
"Miscellaneous Number EPRI 1022863 Title Materials Reliability Program: Pressurized Water Reactor Internals Inspection and Evaluation Guidelines (MRP-227-A) Recommendations from Former B&WOG Materials Committee Projects ASME Section XI, Division 1, ANO1 Inservice Inspection Program Reactor Internals Acceptance Criteria Methodology and Data Requirements Revision/Date December 2011",244,0,382,ML14087A338.txt,U
Letter OG-07043 SEP-ISI-ANO1101 WCAP-17096NP Procedures Number EN-DC-133 SEP-PVIANO1-001,246,0,88,ML14087A338.txt,U
"January 26, 2007 0 2",248,0,20,ML14087A338.txt,U
Title PWR Vessel Internals Program Arkansas Nuclear One Site Specific PWR Vessel Internals Program,250,0,98,ML14087A338.txt,U
Revision 0 0,252,0,12,ML14087A338.txt,U
16.1.6 Spent Fuel Pool Monitoring Program (17831) and 16.2.21.8 Spent Fuel Pool Level Monitoring Program (17839) Condition Report (ANO-1-CR-) LO-ANO-2006-00088 Miscellaneous Number 93-R-1016-04 CALC-ANO1ME-11-00005 Drawings Number M-48 M-116 C-233 Title Piping Area Drawing Â­ Reactor Auxiliary Building Section B4 Drainage Auxiliary Building Area No.,254,0,350,ML14087A338.txt,U
4 Plan At EL.,254,350,363,ML14087A338.txt,U
"359'-0"" Â­ 372'-0"" Auxiliary Building Spent Fuel Pool Area Liner Details A-10 Revision 13 15 6 Title Aging Management Review of the Spent Fuel System Review of the Spent Fuel Pool Monitoring Aging Management Program for License Renewal Implementation Revision 1 0",254,363,625,ML14087A338.txt,U
Drawings Number C-231 M-235 Procedures Number OP-1104.006 OP-1015.003A Work Orders 52453252 52458082 52462645 Spent Fuel Cooling System UNIT 1 Operations Logs Title Revision 55 87 Title Auxiliary Building Spent Fuel Pool Area Liner Plan and Sections Piping & Instrumentation Diagram Spent Fuel Cooling System Revision 11 68,256,0,324,ML14087A338.txt,U
"16.1.7 Wall Thinning Program (17855) Condition Report (ANO-1-CR-) 2005-00344 Engineering Reports Number 93-R-1016-11 93-R-1016-12 93-R-1016-14 93-R-1016-19 93-R-1016-23 93-R-1016-24 Examinations Number DBD01P001 DBD02P001 Title Emergency Feedwater System Pump 7A Discharge Emergency Feedwater System Pump 7B Discharge A-11 Date March 19, 2013 March 20, 2013 Title Aging Management Review of the Emergency Feedwater System Aging Management Review of the Sodium Hydroxide System Aging Management Review of the Main Steam System Aging Management Review of the Condensate Storage System Aging Management Review of the Containment Isolation Mechanical Components Aging Management Review of the Chilled Water System Revision 0 0 0 0 0 0",258,0,730,ML14087A338.txt,U
"Examinations Number EBD06R001 EBD11P002 E-109 LO Cooler HBD24T003 JBD-1-12 LRA-P-058 LRA-P-064 Miscellaneous Number CALC-ANO1ME-11-00027 Engineering Change 17838 Title Review of the Wall Thinning Inspection Aging Management Program for License Renewal Implementation ANO-1 Flow Accelerated Corrosion (FAC) Program System Susceptibility Evaluation Revision/Date 0 Title Emergency Feedwater System Discharge Expansion Nozzle Emergency Feedwater System Minimum Recirc Flow Connection Emergency Feedwater Lube Oil Cooler Heat Exchanger Casing Emergency Feedwater System Cross Tee3 Emergency Feedwater System Cross Tee Penetration 58 Penetration 64 Date May 15, 2013 March 20, 2013 May 29, 2013 March 21, 201 May 6, 2013 April 8, 2013 April 8, 2013",260,0,744,ML14087A338.txt,U
"November 30, 2009 0 November 26, 2013",262,0,37,ML14087A338.txt,U
SEP-WTI-ANO- Wall Thinning Inspection (WTI) Program 001 Work Order 82917-01 T-10 NaOH External Tank Inspection,264,0,110,ML14087A338.txt,U
4OA5.02 Existing Aging Management Programs 16.2.1 Alloy 600 Program (17871) Engineering Reports Number 93-R-1013-01 93-R-1013-03 Title Demonstration of the Management of Aging Effects for the ANO-1 Reactor Vessel Demonstration of the Management of Aging Effects for the ANO-1 RCS Piping A-12 Revision 0 0,266,0,304,ML14087A338.txt,U
"Engineering Reports Number 93-R-1013-04 Examinations Number 1-ISI-UT-13-020 1-ISI-VT-13-032 1-ISI-VT-13-038 ANO-39Q-LPA01 Letters Number 1CAN050705 1CAN060902 Title Weld Overlay Examination Results Request for Alternative Â­ Implementation of a RiskInformed Inservice Inspection Program Based on ASME Code Case N-716 Arkansas Nuclear One, Unit 1 Â­ Request for Alternative ANO1-R&R-010 to Use Proposed Alternative to the American Society of Mechanical Engineers Boiler and Pressure Vessel Code Requirements for Pressurizer Nozzle Weld Overlay Arkansas Nuclear One, Unit 1 Â­ Request for Alternative ANO1-ISI-014 Re: Implementation of a Risk-Informed Inservice Inspection Program Based on ASME Code Case N-716 Date May 22, 2007 June 11, 2009 Title 25-029, Cold Leg Drain Nozzle to SE Circ Weld 15-018, Hot Leg Branch Connection Full Penetration Weld 14-012, A600 Mounting Boss w/182 Full Pen Weld to HL 05-042, Outside Diameter Surface of Weld Overlay Date April 25, 2013 April 2, 2013 April 3, 2013 May 8, 2007 Title Demonstration of the Management of Aging Effects for the ANO-1 Pressurizer Revision 0",268,0,1100,ML14087A338.txt,U
1CNA040701,270,0,10,ML14087A338.txt,U
6-Apr-07,272,0,13,ML14087A338.txt,U
1CNA061001,274,0,10,ML14087A338.txt,U
2-Jun-10,276,0,12,ML14087A338.txt,U
Miscellaneous Number Title Fourth Interval Listing/Schedule of Unmitigated A600 Components in ISI Program Alloy 600 Components Scheduled for 1R25 RFO BAW-2243A Demonstration of the Management of the Aging Effects for the RCS Piping A-13 March 1995 Revision/Date,278,0,261,ML14087A338.txt,U
"Miscellaneous Number BAW-2251A CALC-ANO1ME-10-00004 Engineering Change 12490 ER-ANO-20030245-032 Case N-770-2 Title Demonstration of the Management of the Aging Effects for the Reactor Vessel Alloy 600 Aging Management Program Review for License Renewal Implementation 1R22 Pressurizer Small Bore Nozzle Replacements 1R20 Butt Weld Mitigations on the Pressurizer Spray, Safety, Emergency Relief Valves, Surge Nozzles, Hot Leg Surge Nozzle Alternative Examination Requirements and Acceptance Standards for Class 1 PWR Piping and Vessel Nozzle Butt Welds Fabricated with UNS N06082 or UNS W86182 Weld Filler Material with or without Application of Listed Mitigation Activities Section XI, Division 1 Revision/Date June 1996 0 0 0",280,0,728,ML14087A338.txt,U
9-Jun-11,282,0,12,ML14087A338.txt,U
"Procedures Number 2311.009 2311.009C 2311.009N CEP-NDE-0902 CEP-NDE-3000 EN-DC-319 SEP-A600-001 SEP-ISI-101 SEP-ISI-ANO1101 Title ANO Unit 1 and Unit 2 Alloy 600 Inspection Unit 1 Hot Leg A-600 Nozzle/Weld Inspections Unit 1 Pressurizer A-600 Small Bore Nozzle/Weld Inspections VT-2 Examination ASME Section XI Flaw Evaluation Inspection and Evaluation of Boric Acid Leaks Alloy 600 Management Program ASME Section XI, Division 1, ANO1 Inservice Inspection Program ASME Section XI, Division 1, ANO1 Inservice Inspection Program Revision 14 10 12 7 3 7 0 1 0",284,0,557,ML14087A338.txt,U
A-14,286,0,4,ML14087A338.txt,U
"16.2.2 Alternate AC Diesel Generator Testing and Inspection Program (17840 and 17870) Condition Reports (ANO-1-CR-) 2013-02874 Miscellaneous Number 93-R-1016-18 93-R-1016-22 CALC-ANO1ME-13-00009 Procedure OP-2104.037 Work Orders 00120342 50238278 16.2.3.1 to 16.2.3.5 Subsections IWB, IWC, IWC, IWD, IWE and IWF Inspection Programs (17845 and 17846) Miscellaneous Number CALC-ANO1ME-11-00019 CALC-ANO1ME-11-00020 CALC-ANO1ME-11-00021 CALC-ANO1CS-11-00016 Title Review of the ASME Section XI, Subsection IWB Inspections Aging Management Program for License Renewal Implementation Review of the ASME Section XI, Subsection IWC Inspections Aging Management Program for License Renewal Implementation Review of the ASME Section XI, Subsection IWD Inspections Aging Management Program for License Renewal Implementation Review of the ASME Section XI, Subsection IWE & IWL Aging Management Program for License Renewal Implementation Revision 0 0 00120359 50236587 50236740 50236925 50237676 Title Aging Management Review of the Alternate AC Generator System Aging Management Review of the Fuel Oil System Review of the Alternate AC Diesel Generator Testing and Inspections Aging Management Program for License Renewal Implementation Alternate AC Diesel Generator Operations Revision 2 1 0 2013-02913",288,0,1294,ML14087A338.txt,U
26,290,0,2,ML14087A338.txt,U
0,292,0,1,ML14087A338.txt,U
0,294,0,1,ML14087A338.txt,U
A-15,296,0,4,ML14087A338.txt,U
"Miscellaneous Number CALC-ANO1CS-11-00020 Title Review of the ASME Section XI, Subsection IWF Aging Management Program for License Renewal Implementation Revision 0",298,0,165,ML14087A338.txt,U
"16.2.3.6 Subsection IWL Inspection Program (17872) Procedures Number CEP-CII-003 CEP-CII-004 CEP-ISI-100 SEP-ISIANO1-101 Title General Visual Examinations of Class MC Components General and Detailed Visual Inspections of Concrete Containments ASME Section XI, Division 1 Fleet Administrative Controls for Inservice Inspection ASME Section XI, Division 1, ANO1 Inservice Inspection Program Revision 304 306 2 0",300,0,409,ML14087A338.txt,U
"16.2.3.7 and 16.2.3.8 Augmented Inspections Program and Small Bore Piping and Nozzles Inspection Program (17847) Condition Reports (ANO-CR-) 2-1998-00220 Drawings Number 21-LW-39, Sht 1 M-46 M-106 Examinations Number High Energy Line Break 1-ISI-UT-11-005 1-ISI-UT-13-019 A-10016, Ell to Pipe ID #24 31-075, Reducer to Valve (CV-2676) A-16 October 23, 2011 April 3, 2013 Title Date Title Large Pipe Isometric, Reactor Building Sump Drain Penetration Piping Area 4&6 Reactor Auxiliary Building Plan Below El 335'0"" Drainage Auxiliary Building Areas 4&6 Plan at EL 317'0"" Revision 10 15 8 1-1996-00391 1-1996-00502",302,0,612,ML14087A338.txt,U
"Examinations Number 1-ISI-UT-13-028 ANO1-LR-012 1-ISI-VE-13-003 1-ISI-VE-13-004 1-ISI-VE-13-005 1-ISI-VE-13-006 ANO1-LR-013 1-ISI-UT-13-001 1-ISI-RT-13-001 1-ISI-RT-13-002 ANO1-LR-014 1-BOP-VT-13-002 1-BOP-VT-13-003 1-BOP-VT-13-008 1-BOP-VT-13-009 1-BOP-VT-13-016 1-BOP-VT-13-017 1-BOP-VT-13-026 1-BOP-VT-13-027 ANO1-LR-015 1-ISI-VT-10-078 ANO1-LR-016 1-ISI-UT-13-002 1-ISI-UT-13-003 Title 31-003, Pipe to Sweepolet Branch Connection Socket Welds 1-A-10514, Pipe to Elbow Socket Weld (FW-28) 1-A-10515, Elbow to Pipe Socket Weld (FW-29) 1-A-10516, Pipe to Valve Socket Weld (FW-5C1) 1-A-10527, Elbow to Pipe Socket Weld (FW-13) Penetration 68 1-A-10603, Elbow to Pipe Circ Weld (FW-1B-R1) 1-A-10606, ABS-13 Drain Valve (non-code radiograph) 1-A-10607, ABS-14 Drain Valve (non-code radiograph) Penetrations 10, 47, 58, & 64 Penetration 58, Steam Generator Blow Down Penetration 64, Steam Generator Blow Down Penetration 10, Steam Generator Blow Down Penetration 47, Steam Generator Blow Down Penetration 64, Steam Generator Blow Down Penetration 58, Steam Generator Blow Down Penetration 10, Steam Generator Blow Down Penetration 47, Steam Generator Blow Down Reactor Coolant Pump Casing and Cover VT-3 Examination of Pump Casing Sodium Hydroxide (NaOH) Examinations 1-A-10575, Pipe to Valve Circ Weld (FW-18) 1-A-10578, Pipe to Elbow Circ Weld (SW-2, Item #28) A-17 March 24, 2013 March 24, 2013 April 7, 2010 April 2, 2013 April 2, 2013 April 4, 2013 April 4, 2013 April 2, 2013 April 2, 2013 April 4, 2013 April 4, 2013 March 5, 2013 March 19, 2013 March 19, 2013 April 27, 2013 April 27, 2013 April 27, 2013 April 27, 2013 Date May 2, 2013",304,0,1643,ML14087A338.txt,U
Examinations Number 1-ISI-UT-13-004 1-ISI-UT-13-005 1-ISI-UT-13-006 1-ISI-UT-13-007 1-ISI-UT-13-008 ANO1-LR-017 1-BOP-RT-13-045 1-BOP-PT-13-052 1-BOP-PT-13-053 ANO1-LR-018 ANO-10-WOL-01 ANO-10-WOL-04 1-ISI-VT-10-083 1-ISI-UT-11-006 1-ISI-UT-11-016 Miscellaneous Number,306,0,269,ML14087A338.txt,U
th,307,0,2,ML14087A338.txt,U
"Title 1-A-10579, Elbow to Pipe Circ Weld (SW-3, Item #21) 1-A-10580, Pipe to Pipe Circ Weld (SW-4, Item #11) 1-A-10581, Pipe to Pipe Circ Weld (FW-S33A) 1-A-10582, Pipe to Pipe Circ Weld (FW-S33B) 1-A-10583, Pipe to Pipe Circ Weld (FW-S33C) Chilled Water Tubing VET-6A Chilled Water SS Tube, "" SS Tubing from Chilled Water System VET-6A Chilled Water SS Tube, Inside of "" SS Tubing for ANO1-LR-17 VET-6A Chilled Water SS Tube, Inside of "" SS Tubing for ANO1-LR-17 Small Bore Piping and Nozzle Welds 18-001A, 4"" Pressurizer Spray Weld Overlay 05-040, 3"" Pressurizer Safety Valve PSV-1002 DM Weld 21-064, SE to Nozzle Circ Weld Â­ RCP D 23-060, Elbow to Pipe Circ Seam (HPI) 24-009, Ell to Pipe Circ Seam (Letdown)",309,0,711,ML14087A338.txt,U
"Date March 24, 2013 March 24, 2013 March 24, 2013 March 24, 2013 March 24, 2013",311,0,79,ML14087A338.txt,U
"May 8, 2013 May 2, 2013 May 3, 2013",313,0,35,ML14087A338.txt,U
"April 1, 2010 April 1, 2010 April 6, 2010 October 26, 2011 October 27, 2011",315,0,75,ML14087A338.txt,U
"Title 4 Interval Inspection Plan/Reports for Augmented Inspections Related to HELB, ANO1-LR-11, ANO1-LR-12, ANO1-LR-13, ANO1-LR-14, ANO1-LR-16, ANO1-LR-17, and ANO1-LR-18 Chillers Â­ Closed Loop Cooling Water Systems Optimization Plan Various Pump Cover Drawings",317,0,261,ML14087A338.txt,U
Revision/Date,319,0,13,ML14087A338.txt,U
10,321,0,2,ML14087A338.txt,U
A-18,323,0,4,ML14087A338.txt,U
"Miscellaneous Number 93-R-1016-16 CALC-ANO1ME-10-00011 CALC-ANO1ME-10-00023 Case N-716 Commitment P6446 SES-39 Work Order 106107-1 Procedures Number 1402.209 CEP-COS-100 CEP-NDE-0902 CEP-ISI-100 LMT-08-PAUT004 SEP-ISI-101 SEP-ISI-ANO1101 Title MU-45A, B, C & D Valve Maintenance Control and Use of IDDEAL Concepts Software VT-2 Examination ASME Section XI, Division 1 Fleet Administrative Controls for Inservice Inspection Program Encoded Phased Array Ultrasonic Examination of Small Bore Austenitic Socket Welds ( 1.5"" OD NPS) ASME Section XI, Division 1, ANO1 Inservice Inspection Program ASME Section XI, Division 1, ANO1 Inservice Inspection Program Revision 0 2 7 2 0 1 0 Title Aging Management Review of the Auxiliary Building & Reactor Building Drains System ASME Section XI, Augmented Inspections Aging Management Program Review for License Renewal Implementation Small Bore Piping & Small Bore Nozzle Inspections Aging Management Program Review for License Renewal Implementation Alternative Piping Classification and Examination Requirements Section XI, Division 1 Implement Augmented Inservice Inspection of HPI/Makeup Nozzles, Perform RT of Nozzles Guidance for Vibration Analysis of Piping and Supports Disassemble MU-45D/Perform Video Inspection of D HPI Pump 1 October 29, 2011 Revision/Date 0 0",325,0,1311,ML14087A338.txt,U
0,327,0,1,ML14087A338.txt,U
19-Apr-06,329,0,14,ML14087A338.txt,U
A-19,331,0,4,ML14087A338.txt,U
"16.2.4 Bolting and Torqueing Program (17852) Condition Report (ANO-1-CR-) 2000-00172 Miscellaneous Number CALC-ANO1ME-11-00029 NUREG-1993 Title Bolting and Torquing Activities Program Review for License Renewal Implementation Generic Safety Issue 29, ""Bolting Degradation or Failure in Nuclear Power Plants"" (Generic Letter 91-17) Revision/Date 0 September 1991",333,0,362,ML14087A338.txt,U
"Procedures Number OP-1025.020 OP-1402.029 OP-1402.109 OP-2402.093 OP-2402.099 OP-2402.216 Title Bolting and Torquing Procedures U1 N-9000 RCP Shaft Seal Cartridge Installation U1 Reactor Coolant Pump Shaft Seal Assembly Safety Injection System Check Valve 2SI-14A, B, C, & D Maint U2 Reactor Coolant Pump Shaft Seal Reassembly U2 Reactor Coolant Pump Shaft Seal Assembly Revision 15, 17 15 4, 5 6 3 0",335,0,400,ML14087A338.txt,U
16.2.5 Boric Acid Corrosion Prevention Program (17826) Miscellaneous Number Title Boric Acid Corrosion Control Program Snapshot/Benchmark Report Unit 1 Boric Acid Corrosion Control Program Cycle Reports 23 and 25 CALC-AN01ME-13-00015 FTK-ESPPG0051 Procedure EN-DC-319 Review of the Boric Acid Corrosion Aging Management Program for License Renewal Implementation Boric Acid Corrosion Control Evaluation Qualification Card Boric Acid Corrosion Control Prevention Program 0 4 10 Revision/Date November 2013,337,0,504,ML14087A338.txt,U
A-20,339,0,4,ML14087A338.txt,U
"16.2.6.1 Primary Chemistry Monitoring Program (17879) Condition Reports (ANO-1-CR-) 2013-00323 Miscellaneous Number Title One Year Trend Plot of RCS Hydrogen Chemistry Primary Water Strategic Plan 93-R-1013-01 93-R-1013-03 93-R-1013-05 93-R-1016-04 1014986 BAW-1385 CALC-ANO1ME-12-00005 NEI 97-06 TR-105714 Procedures Number 1000.106 EN-DC-317 SEP-SGAN0-1-001 Title Primary Chemistry Monitoring Program Steam Generator Program ANO Steam Generator Program Revision 10 6 0 Demonstration of the Management of Aging Effects for the ANO-1 Reactor Vessel (Portions) Demonstration of the Management of Aging Effects for the ANO-1 RCS Piping (Portions) Demonstration of the Management of Aging Effects for the ANO-1 Steam Generators Aging Management Review of the Spent Fuel System Pressurized Water Reactor (PWR) Primary Water Chemistry Guidelines (Portions) Babcock and Wilcox Water Chemistry Manual Review of the Chemistry Control Aging Management Program for License Renewal Implementation Steam Generator Program Guidelines Primary Water Chemistry Guidelines July 14, 2013 0 0 0 1 6 3 0 3 4 Revision/Date",341,0,1102,ML14087A338.txt,U
A-21,343,0,4,ML14087A338.txt,U
"16.2.6.2 Secondary Chemistry Monitoring Program (17880) Condition Report (ANO-1-CR-) 2013-02027 Miscellaneous Number Title One Year Trend Â­ Secondary Chemistry Parameters Five Year Trend Â­ Feedwater Oxygen ANO Secondary Systems Data Review , July 2011 through July 2013 93-R-1013-05 93-R-1016-03 93-R-1016-11 93-R-1016-14 93-R-1016-19 CALC-ANO1ME-12-00005 Procedures Number 1000.042 1052.007 1052.019 Title Steam Generator Water Chemistry Monitoring Unit One Secondary Chemistry Monitoring Chemistry Inspections of Plant Systems and Heat Exchangers Revision 24 37 7 Demonstration of the Management of Aging Effects for the ANO-1 Steam Generators Aging Management Review of the Main Feedwater System Aging Management Review of the Emergency Feedwater System Aging Management Review of the Main Steam System Aging Management Review of the Condensate Storage System Review of the Chemistry Control Aging Management Program for License Renewal Implementation 0 1 2 1 1 0 Revision",345,0,976,ML14087A338.txt,U
16.2.6.3 Auxiliary Systems Chemistry Monitoring Program (17877) Condition Reports (ANO-1-CR-) 2012-00774 2013-03289 2013-00036 2013-02652 2013-02834 2013-03042 2013-03205,347,0,170,ML14087A338.txt,U
A-22,349,0,4,ML14087A338.txt,U
"Miscellaneous Number Title ANO Chemistry Data Review, July 2011 through July 2013 CHILLERS - Closed Loop Cooling Water Systems Optimization Plan 93-R-1016-07 93-R-1016-24 93-R-1016-18 CALC-ANO1ME-12-00005 Procedure 1052.027 TR-107396 Aging Management Review of the Emergency Diesel Generator System Aging Management Review of the Chilled Water Systems Aging Management Review of the AAC Generator System Review of the Chemistry Control Aging Management Program for License Renewal Implementation Auxiliary Systems Water Chemistry Monitoring Closed Cooling Water Chemistry Guideline 10 1 1 2 0 18 1 Revision",351,0,607,ML14087A338.txt,U
16.2.6.4 Diesel Fuel Monitoring Program (17878) Miscellaneous Number CALC-ANO1ME-12-00005 Procedures Number 1000.113 1052.023 1618.010 1618.028 Title Diesel Fuel Monitoring Program Conduct of Chemistry Sampling Unit 1 Diesel Fuel Sampling the Unit 1 Emergency Diesel Fuel Oil Day Tank Revision 13 14 19 8 Title Review of the Chemistry Control Aging Management Program for License Renewal Implementation Revision 0,353,0,413,ML14087A338.txt,U
16.2.6.5 Service Water Chemical Control Program (17881) Miscellaneous Number Title Unit 1 and Unit 2 Service Water and Circulating Water Optimization Plan Revision 6,355,0,165,ML14087A338.txt,U
A-23,357,0,4,ML14087A338.txt,U
Miscellaneous Number 93-R-1016-05 93-R-1016-06 CALC-ANO1ME-12-00005 Procedures Number OP-1104.029 OP-1104.033 OP-1106.006 OP-1309.013 OP-1628.009 Title Service Water and Auxiliary Cooling System (Portions) Reactor Building Ventilation Emergency Feedwater Pump Operation Unit 1 Service Water Flow Test Operation of the Unit 1 Service Water Chemical Injection System Revision 104 75 89 26 11 Title Aging Management Review of the Water Suppression Portions of the Fire Protection System Aging Management Review of the Service Water System Review of the Chemistry Control Aging Management Program for License Renewal Implementation Revision 2 1 0,359,0,643,ML14087A338.txt,U
"16.2.7 Reactor Vessel Closure Head Penetration Inspection Program (17873) Condition Reports (ANO-1-CR-) 2008-02555 Miscellaneous Number Title 1R22 Boroscope Inspections of CRDM Flanges from Head Level and Top of Service Structure 1R22 Bare Metal Visual and Lower Insulation Inspections Â­ JAMKO Video Review 1-ISI-VT-10-123 86-E-0074-157 Code Case N-729-1 02-007, Reactor Vessel Head Outer Surface Corrosion Evaluation of ANO1 CRDM Weld Alternative Examination Requirements for PWR Reactor Vessel Upper Heads with Nozzles Having Pressure-Retaining Partial-Penetration Welds Section XI, Division 1 Revision/Date April 3, 2010 April 4, 2010 April 6, 2010 2 March 28, 2006 2010-00994",361,0,679,ML14087A338.txt,U
A-24,363,0,4,ML14087A338.txt,U
Miscellaneous Number Drawing M1B-400 Title Specification Drawing for Replacement Reactor Vessel Closure Head ANO-1 Revision/Date 0,365,0,131,ML14087A338.txt,U
