category,sub category 1,sub category 2,text,line,start_pos,end_pos,file,class,prob,predict
useless,,,"The printout should include the date of entry, some form of worker identification, the radiation work permit used by the worker, dose accrued by the worker, and the electronic dosimeter dose alarm set-point used during the entry (for Occupational Radiation Safety Performance Indicator verification in accordance with IP 71151).",365,517,845,ML17135A406.txt,,0.513000011,Control
useless,,,"In-Plant Airborne Radioactivity Control and Mitigation (71124.03) Date of Last Inspection: February 24 through 28, 2014 List of contacts and telephone numbers for the following areas: 1.",365,845,1031,ML17135A406.txt,,0.735099971,Communication
useless,,,Respiratory Protection Program 2.,365,1031,1064,ML17135A406.txt,,0.414700001,Control
useless,,,Self-contained breathing apparatus,365,1064,1098,ML17135A406.txt,,0.446799994,Procedural&Team
useless,,,"Applicable organization charts Copies of audits, self-assessments, vendor or NUPIC audits for contractor support (SCBA), and LERs, written since date of last inspection related to: 1.",373,0,183,ML17135A406.txt,,0.437000006,Control
useless,,,Installed air filtration systems 2.,373,183,218,ML17135A406.txt,,0.434700012,Control
useless,,,Self-contained breathing apparatuses,373,218,254,ML17135A406.txt,,0.683499992,Procedural&Team
useless,,,Procedure index for: 1.,377,0,23,ML17135A406.txt,,0.409700006,Control
useless,,,Use and operation of continuous air monitors 2.,377,23,70,ML17135A406.txt,,0.37349999,Procedural&Team
useless,,,Use and operation of temporary air filtration units 3.,377,70,124,ML17135A406.txt,,0.348800004,Procedural&Team
useless,,,Respiratory protection,377,124,146,ML17135A406.txt,,0.278200001,Planning
useless,,,Please provide specific procedures related to the following areas noted below.,381,0,78,ML17135A406.txt,,0.630599976,Control
useless,,,Additional Specific Procedures may be requested by number after the inspector reviews the procedure indexes.,381,78,186,ML17135A406.txt,,0.592299998,Control
useless,,,"Respiratory protection program Use of self-contained breathing apparatuses Air quality testing for SCBAs Use of installed plant systems, such as containment purge, spent fuel pool ventilation, and auxiliary building ventilation",381,194,421,ML17135A406.txt,,0.929799974,Procedural&Team
useless,,,"A summary list of corrective action documents (including corporate and sub-tiered systems) written since date of last inspection, related to the Airborne Monitoring program including: 1.",385,0,186,ML17135A406.txt,,0.985599995,Performance
useless,,,Continuous air monitors,385,186,209,ML17135A406.txt,,0.317400008,Procedural&Team
useless,,,Self-contained breathing apparatuses 3.,389,3,42,ML17135A406.txt,,0.989400029,Procedural&Team
useless,,,Respiratory protection program NOTE: The lists should indicate the significance level of each issue and the search criteria used.,389,42,171,ML17135A406.txt,,0.460900009,Information
useless,,,"Please provide in document formats which are ""searchable"" so that the inspector can perform word searches.",389,171,277,ML17135A406.txt,,0.418099999,Control
useless,,,List of SCBA qualified personnel - reactor operators and emergency response personnel.,389,285,371,ML17135A406.txt,,0.305099994,Control
useless,,,Inspection records for self-contained breathing apparatuses (SCBAs) staged in the plant for use since date of last inspection.,389,371,497,ML17135A406.txt,,0.997300029,Procedural&Team
detail of incident,,,"SCBA training and qualification records for control room operators, shift supervisors, STAs, and OSC personnel for the last year.",389,497,626,ML17135A406.txt,,0.382699996,Information
team performance,,,"A selection of personnel may be asked to demonstrate proficiency in donning, doffing, and performance of functionality check for respiratory devices.",389,626,775,ML17135A406.txt,,0.320800006,Planning
useless,,,"List of respirators (available for use) by type (APR, SCBA, PAPR, etc.",389,777,847,ML17135A406.txt,,0.904500008,Procedural&Team
useless,,,"), manufacturer, and model.",389,847,874,ML17135A406.txt,,0.373800009,Control
