label_SALLY,text,line,start_pos,end_pos,file,label_struck
U,Section 1R19: Post-Maintenance Testing Procedures Number STS IC-530D STS IC-530E MGE TS-001 CNT ME-507 AP 12-003 Work Orders 12-352649-000 12-356507-001 Foreign Material Exclusion Title Channel Calibration Wide Range Temperature and Wide Range Pressure Instrumentation Protection Set One Channel Calibration Wide Range Temperature and Wide Range Pressure Instrumentation Protection Set Two Wiring Termination and Lug/Connector Installation Revision 24 2,361,0,454,ML14041A484.txt,U
U,12-356877-000 13-372573-000,363,0,27,ML14041A484.txt,U
U,12-356877-001 13-370842-000,365,0,27,ML14041A484.txt,U
U,"Section 1R22: Surveillance Testing Procedures Number STS BB-006 STS SE-001 STS AL-102 STN PE-040G STN IC-209 Drawing Number M-13AL03 Title Piping Isometric Motor Driven Aus Feedwater Pump ""B"" Discharge Piping Revision 07 Title RCS Water Inventory Balance Using the NPIS Computer Power Range Adjustment to Calorimetric MDAFW Pump B Inservice Pump Test Transient Event Walkdown Channel Calibration Pressurizer Relief Discharge Temperature Revision 10 33 39A 6 6",367,0,459,ML14041A484.txt,U
U,Condition Reports 75750 710738,369,0,30,ML14041A484.txt,U
U,A-11,371,0,4,ML14041A484.txt,U
U,"Work Order 13-369073-000 Miscellaneous Number RT#4320 Title WCNOC Radiography Report for Component Wall thinning Date September 14, 2013",373,0,137,ML14041A484.txt,U
U,"Section 1EP1: Exercise Evaluation Number APF 06-002-01 AP 17C-028 EP 06-001 EP 06-002 EP 06-003 EP 06-005 EP 06-006 EP 06-007 EP 06-009 EP 06-011 EP 06-012 EP 06-012 EP 06-015 Title Emergency Action Levels Emergency Response Duties and Responsibilities Control Room Operations Technical Support Center Operations Emergency Operations Facility Operations Emergency Classification Protective Action Recommendations Emergency Notifications Drill and Exercise Requirements Emergency Team Formation and Control Dose Assessment, Oct-28-2013 Dose Assessment, Sep-13-2012 Emergency Response Organization Callout Followup Assessment and Report, January 13, 2012, Event Followup Assessment and Report, March 4, 2013, Event January 26, 2012 Revision/Date 17 13 19 34A 20A 7 9 20A 8 8 13 12B 12B",375,0,783,ML14041A484.txt,U
U,"Followup Assessment and Report, March 16, 2013, March 5, 2013 Event Followup Assessment and Report, April 13, 2013, Event March 16, 2013",377,0,136,ML14041A484.txt,U
U,A-12,379,0,4,ML14041A484.txt,U
U,"2009 Biennial Exercise Scenario Timeline 11-EVAL-EX 13-PRE-01 13-PRE-02 Exercise Scenario Timeline Exercise Scenario Timeline Exercise Scenario Timeline Evaluation Report for the August 9, 2012, Exercise Evaluation Report for the October 23, 2012, Exercise Evaluation Report for the November 6, 2012, Exercise Evaluation Report for the November 13, 2012, Exercise Evaluation Report for the July 8, 2013, Exercise Evaluation Report for the July 10, 2013, Exercise Evaluation Report for the August 20, 2013, Exercise Evaluation Report for the August 22, 2013, Exercise Evaluation Report for the October 9, 2013, Exercise",381,0,619,ML14041A484.txt,U
U,23-Apr-13,383,0,14,ML14041A484.txt,U
U,Section 1EP4: Emergency Action Level and Emergency Plan Changes Number Form APF 06-002-01 AP 06-002 EPP 06-002 Title Emergency Action Levels Radiological Emergency Response Plan (RERP) Technical Support Center Operations Revision 17 15 34A,385,0,239,ML14041A484.txt,U
U,"Section 1EP5: Maintenance of Emergency Preparedness Number CE 22 356 10 CE 12 356 10 GE 13 356 01 Title Workbook: Offsite Dose Projection using EDCP Workbook, June 26, 2012 Revision/Date 1",387,0,188,ML14041A484.txt,U
U,"Lesson Plan: Offsite Dose Projection using EDCP, June 26, 11 2012 Lesson Plan: E-Plan Dynamic Learning Activity for 2",389,0,117,ML14041A484.txt,U
U,A-13,391,0,4,ML14041A484.txt,U
U,Number,393,0,7,ML14041A484.txt,U
U,"Title Email, Ken Thrall, to Shift Managers, Technical Support Center Site Emergency Managers, and Emergency Operations Facility Offsite Emergency Managers Unit Vent, Table of Ranges and Alarm Set Points",395,0,202,ML14041A484.txt,U
U,"Revision/Date November 7, 2013 November 7, 2013 January 8, 2013",397,0,63,ML14041A484.txt,U
U,Service Request 126710,399,0,22,ML14041A484.txt,U
U,"EDCP issues documented in CR 59826 and CR 59832 Weekly Schedule, Chemistry Continuing Training Cycle 13Q2, April 15 to May 21, 2013 Weekly Schedule, Chemistry Continuing Training Cycle 13Q3, July 8 to August 15, 2013",401,0,216,ML14041A484.txt,U
U,Condition Reports (Corrective Action Program) 48268 67808 72965 49240 68404 73101 50872 70209 73735 51428 70212 74632 54279 70220 55060 70229 55066 70876 55071 70899 59554 71332 59832 71347,403,0,189,ML14041A484.txt,U
U,Section 4OA1: Performance Indicator Verification Procedures Number NEI 99-02 WCNOC-163 EP 06-019 EP 06-022 AI 26A-004 AP 34-003 Title Regulatory Assessment Performance Indicator Guideline Mitigating Systems Performance Index Basis Document Alert and Notification System Sirens Tone Alert Radio Maintenance/Compensatory Actions Emergency Planning Performance Indicators Performance Indicator Program Revision 6 and 7 9 7 5 6 0A,405,0,426,ML14041A484.txt,U
U,MISCELLANEOUS DOCUMENT Number Title AP 06-002,407,0,45,ML14041A484.txt,U
U,Revision,409,0,8,ML14041A484.txt,U
U,Wolf Creek Station Radiological Emergency Response Plan 15,411,0,58,ML14041A484.txt,U
U,A-14,413,0,4,ML14041A484.txt,U
U,Section 4OA2: Problem Identification and Resolution Procedures Number AI 28A-010 AP 12-002 AP 28A-100 Title Screening Condition Reports Internal/External System Cleanliness Condition Reports Revision 17 7 20A,415,0,209,ML14041A484.txt,U
U,Condition Reports 70482 76481 Work Orders 13-370447-007 13-379314-005,417,0,69,ML14041A484.txt,U
U,75337,419,0,5,ML14041A484.txt,U
U,70482,421,0,5,ML14041A484.txt,U
U,76481,423,0,5,ML14041A484.txt,U
U,13-379314-000 13-379314-002,425,0,27,ML14041A484.txt,U
U,13-379314-001 13-379314-003,427,0,27,ML14041A484.txt,U
U,13-379314-009 13-375890-007,429,0,27,ML14041A484.txt,U
U,13-379314-008 13-379314-010,431,0,27,ML14041A484.txt,U
U,"Licensee Event Reports Number 2013-007-01 Title Non-functional Class 1E Electrical Equipment Air Conditioning Unit Results in Longer than Technical Specification Completion Time Technical Specification Required Shutdown due to a Nonfunctional Class 1E Electrical Equipment Air Conditioning Unit Date November 14, 2013 November 12, 2013",433,0,335,ML14041A484.txt,U
U,2013-008-00,435,0,11,ML14041A484.txt,U
U,"Performance Improvement Roll-Up Reports Title Maintenance Department Roll-Up Meeting Results, Quarter 3-2013 Engineering Department Roll-Up Meeting Results, Quarter 3-2013 Chemistry Department Roll-Up Meeting Results, Quarter 3-2013 Health Physics Department Roll-Up Meeting Results, Quarter 3-2013 Security Department Roll-Up Meeting Results, Quarter 3-2013 Date October 26, 2013 October 26, 2013 October 26, 2013 October 26, 2013 October 26, 2013",437,0,448,ML14041A484.txt,U
U,A-15,439,0,4,ML14041A484.txt,U
U,"Performance Improvement Roll-Up Reports Station Roll-Up Performance Results, Quarter 2-2013 Station Roll-Up Performance Results, Quarter 3-2013 Strategic Projects Department Roll-Up Meeting Results, Quarter 3-2013 Training Department Roll-Up Meeting Results, Quarter 3-2013 Ops Department Roll-Up Meeting Results, Quarter 3-2013 Miscellaneous Number NOED Request Docket 50-482 Title Date Request for Notice of Enforcement Discretion for Technical June 19, Specification Limiting condition for Operation (LCO) 3.0.3, 2013 TS 3.8.4, ""DC Sources ̴_ Operating,"" TS 3.8.7, ""Inverters ̴_ Operating,"" and TS 3.8.9 ""Distribution Systems ̴_ Operating"" August 23, 2013 November 22, 2013 November 1, 2013 October 26, 2013 October 26, 2013",441,0,725,ML14041A484.txt,U
U,A-16,443,0,4,ML14041A484.txt,U
