TYPE,CLASS,text,line,start_pos,end_pos,file,class
0,U,Attachment,250,0,10,ML13127A206.txt,0
0,U,"1R22 е_ Surveillance Testing - CARD 13-21995; Division 1 CS Comp Minimum Flow Valve Failed to Open on Low Flow During 24.203.02, Section 5.1; 03/19/2013 - CARD 13-21995, Troubleshooting Plan; WO 36261162, 36262604, 36265413, System E2100 - CARD 12-22077; Division 1 CSS Minimum Flow Valve Failure to Open During 24.203.02; 03/18/2012 - CARD 12-22077, Apparent Cause Evaluation; Division 1 Core Spray Minimum Flow Valve E2150F031A Failure to Close; 05/17/2012 - DTE Memo, C. Arndt to M. Rivard B. Leimkuehler; Engineering Support Organization Report 12J075-0017; 04/03/2012 - E2150F031A CS Minimum Flow Valve and E21N006A CS Minimum Flow Switch; 03/21/2013 - Procedure 24.202.01, Section 5.1; HPCI Pump/Flow Test and Valve Stroke at 150 and 1025 psig - Procedure 24.206.01; RCIC System Pump Operability and Valve Test at 1000 PSIG - Procedure 24.307.17; Emergency Diesel Generator 14 е_ Start and Load Test; Revision 50 - Procedure 24.321.07; Operability of 480V Swing Bus 72CF Automatic Throwover Scheme; Revision 10 - Procedure 44.010.025; RPS-NS4 Main Steam Line Radiation Trip System A Channel Functional - Procedure 44.020.001; NSSSS е_ Division 1, Logic System Functional Test; Revision 42 - Procedure 44.020.002; NSSSS е_ Division 2, Logic System Functional Test; Revision 45 - Temporary Change Notice T12182; Procedure 24.206.01, Revision 70, RCIC System Pump and Valve Operability Test; 02/22/2011 - WO 32807742; Perform 24.202.01 Sec-5.1, HPCI Pump / Flow Test and Valve Stroke at 1025 psig; 01/01/2013 - WO 32863123; Perform 24.206.01 RCIC System Pump Operability and Valve Test @ 1000 PSIG; 01/01/2013 - WO 33270838; Perform 24.307.17 Sec-5.1, EDG 14 Start and Load Test е_ Slow Start; 02/04/2012 - WO 33453907; Perform 44.010.025 RPS-NS4 Main Steam Line Rad, Trip System A, Channel A1/A, Funct; 03/11/2013 - WO 33453909; Perform 44.010.027 RPS-NS4 Main Steam Line Rad, Trip System A, Channel A2/C, Funct; 03/11/2013 - WO 33453926; Perform 44.020.023 NS4 Main Steam Line Pres.",252,0,1983,ML13127A206.txt,1
0,U,"Division 1, Channel Functional Test; 03/11/2013 - WO 33761965; Perform 24.321.07 480V Swing Bus 72 CF Automatic Throwover Scheme Operability; 01/14/2013 - WO 34393678; Perform 24.202.02, HPCI Flow Rate Fast at 165 psig; 12/31/2012 - WO 35304758; Perform 24.307.16 Sec-5.2, EDG 13 Start and Load Test е_ Fast Start; 01/28/2012 - WO 36256566; Procedure 24.203.02, Section 5.1 е_ Partial; 03/21/2013 1EP6 е_ Drill Evaluation - Scenario 51 2RS1 е_ Radiological Hazard Assessment and Exposure Controls - 2012 Electronic Dosimetry Dose and Dose Rate Alarm Logs; 02/01/2013 - 2012 Personnel Contamination Logs; 02/01/2013 7 Attachment",252,1983,2606,ML13127A206.txt,0
0,U,-,254,0,2,ML13127A206.txt,0
0,U,"2013 Nation Source Tracking System Annual Inventory Reconciliation; 01/15/2013 Audit Report 12-0112; Quality Assurance Audit of the Radiation Protection Program; 09/2012 Audit Report 13-20773; NRC Concern е_ Radioactive Source Leak Tests; 01/31/2013 CARD 13-30071; Unexpected ED Dose Rate Alarms in 2012 Exceeds RP Metric Threshold; 12/19/2012 CARD 12-27807; NQA Audit Deficiency е_ RRA Vacuum Cleaners are not Adequately Controlled; 09/20/2012 CARD 12-27703; NRC Recommendation: Evaluate Current Controls for VHRA Entry; 09/17/2012 CARD 12-23121; Purple Painted Tool Found Outside the RRA; 04/11/2012 CARD 13-20178; Contamination Found Around Floor Drains; 01/08/2013 Locked High Radiation/High Radiation Area Door Checks; 01/09/2013 MRP06; Radiation Protection Conduct Manual; Accessing High Radiation, Locked High Radiation and Very High Radiation Areas at Fermi 2; Revision 12 MRP15; Controlling Radioactive Material Outside the Plant Radiologically Restricted Area (RRA); Revision 11 MRP18; Radiation Protection Conduct Manual; Release of Potentially Clean Fluids; Revision 14 MRP25; Radiation Protection Conduct Manual; Release of Potentially Clean Bulk Solids; Revision 6 Procedure 63.000.100; Radiation Work Permits; Revision 39 Procedure 65.000.519; Radioactive Material Receipt/Source Control; Revision 30 Procedure 67.000.101; Performing Surveys and Monitoring Work; Revision 41 Procedure 67.000.402; Dosimetry Evaluations; Revision 17 Quick Hit Self Assessment; Alpha Monitoring Effectiveness; 10/26/2012 Radiological Air Sample Forms, Various Records; 01/2013 Radioactive Inventory/Leak Test Records; 12/2012 Radiological Surveys, Various Records; 01/2013 RWP 12-1045; High Radiation Material Transfer Within the Protected Area; 02/01/2013 RWP 12-1064; Rebuild CRDs, Including Disassemble and Reassemble CRDs, Pre-Installation Testing, Set Up Breathing Air and Transport Drives in the RRA; 02/01/2013 RWP 12-4031; Remove Torus Filters From Inside Torus, Transport and Disposal; 02/01/2013 Small Article Monitor (SAM11) Calibration Records; 09/2012 Source Inventory/Leak Test Reports; June and December 2012 Spent Fuel Pool Inventory Logs; 02/01/2013 WI-RE-013; Work Instruction for National Source Tracking System; Revision 0",256,0,2236,ML13127A206.txt,1
0,U,"2RS2 е_ Occupational ALARA Planning and Controls - Fermi 2 Five-Year Dose Reduction Plan Action Items; 02/2013 2RS5 е_ Radiation Monitoring Instrumentation - Radioactive Inventory/Leak Test Records; 12/2012 - 64.611.504; Area Radiation Monitoring System Channels 1-5, 7-14 and 18-48 Calibration/Functional Test; Revision 15 - 66.000.220; Calibration of the Radiation Protection/Chemistry Gamma Spectroscopy System; Revision 10 - 66.000.245; Calibration of the NE SAM11 Small Article Monitor; Revision 3 - 66.000.252; Calibration of GEM5 Portal Monitor; Revision 2 - 66.000.423; Calibration of the Eberline AMS-4 Air Monitoring System; Revision 5 8 Attachment",258,0,656,ML13127A206.txt,0
0,U,-,260,0,2,ML13127A206.txt,0
0,U,"76.000.70; Operation of the Packard Tri-Carb 2100TR; Revision 7 Calibration of the Gamma Spectroscopy System#2; April 9, 2012 Calibration of the Abacos 2000 Fastscan Whole Body Counter; November 14, 2012 Calibration of the Abacos 2000 Helgeson Whole Body Counter; November 15, 2012 Calibration of the Abacos 2000 Atlantech Whole Body Counter; November 13, 2012 Quick Hit Self-Assesment Report е_ Radiation Monitoring Instrumentation; October 26, 2012 Scaling Factor Report; January 18, 2013 GEM5 Calibration Data Form; Serial Number 0512-029; March 14, 2013 SAM11 Calibration Form; Serial Number 310; October 2, 2012 IPM9D Calibration Form; Serial Number 298; November 22, 2012 PCM-1B Calibration Form; Serial Number 338; October 24, 2012 AMS-4 Calibration Form; Serial Number 440; October 3, 2012 Gamma Calibrator Dose Rate Verification Form; August 10, 2012 AMP-100 Calibration Form; Serial Numbers 931047 and 930152; September 14, 2012 Telepole Calibration Form; Serial Number 6603-131; October 12, 2012 RO-20 Calibration Form; Serial Number 421; October 4, 2012 RO-20 Calibration Form; Serial Number 274; September 14, 2012 Ludlum 177 Calibration Form; Serial Number 47018; March 1, 2013 F&J L-12P Air Sampler Calibration Form; Serial Number 19, 2012 E-520 Calibration Form; Serial Number 2479; October 1, 2012 E-520 Calibration Form; Serial Number 2428; February 7, 2013 General Service Water Effluent Monitor Calibration; April 2011 Standby Gas Treatment Exhaust Division 1 Accident Range RMS AXM Calibration/Functional; November 2012 System Health Report; Area Radiation Monitoring System; Fourth Quarter, 2012 System Health Report; Process Radiation Monitoring System; Fourth Quarter, 2012 Standby Gas Treatment Exhaust Process Radiation Monitoring System, Division 1, Functional Test; December 2012 Standby Gas Treatment Exhaust Division 1 Accident Range Radiation Monitoring System (AXM) Calibration/Functional; October 2012 Radwaste Building Ventilation Exhaust Process Radiation Monitoring System Functional Test; February 2013 Containment Area High Range Monitor Division 1 Calibration; February and March 2012 Radwaste Effluent Rad Monitor Calibration; June 2012 13-00038; CARD Swagelok Fitting Used for Offgas Vent Pipe Sampling Is Severely Galled; March 20, 2013 12-28508; CARD Portable Neutron Survey Meters Have Limited Calibrations; October 16, 2012 11-20910; CARD Revise 44.080.211 to Allow Functional Testing of the RW SPING in Current Plant Configuration; January 27, 2011.",262,0,2494,ML13127A206.txt,1
0,U,"64.611.504; Area Radiation Monitoring System Channels 1-5, 7-14 and 18-48 Calibration/Functional Test; Revision 15 66.000.220; Calibration of the Radiation Protection/Chemistry Gamma Spectroscopy System; Revision 10 66.000.245; Calibration of the NE SAM11 Small Article Monitor; Revision 3 66.000.252; Calibration of GEM5 Portal Monitor; Revision 2 66.000.423; Calibration of the Eberline AMS-4 Air Monitoring System; Revision 5 76.000.70; Operation of the Packard Tri-Carb 2100TR; Revision 7 Calibration of the Gamma Spectroscopy System#2; April 9, 2012 Calibration of the Abacos 2000 Fastscan Whole Body Counter; November 14, 2012 9 Attachment",262,2494,3139,ML13127A206.txt,0
0,U,-,264,0,2,ML13127A206.txt,0
0,U,"Calibration of the Abacos 2000 Helgeson Whole Body Counter; November 15, 2012 Calibration of the Abacos 2000 Atlantech Whole Body Counter; November 13, 2012 Quick Hit Self-Assesment Report е_ Radiation Monitoring Instrumentation; October 26, 2012 Scaling Factor Report; January 18, 2013 GEM5 Calibration Data Form; Serial Number 0512-029; March 14, 2013 SAM11 Calibration Form; Serial Number 310; October 2, 2012 IPM9D Calibration Form; Serial Number 298; November 22, 2012 PCM-1B Calibration Form; Serial Number 338; October 24, 2012 AMS-4 Calibration Form; Serial Number 440; October 3, 2012 Gamma Calibrator Dose Rate Verification Form; August 10, 2012 AMP-100 Calibration Form; Serial Numbers 931047 and 930152; September 14, 2012 Telepole Calibration Form; Serial Number 6603-131; October 12, 2012 RO-20 Calibration Form; Serial Number 421; October 4, 2012 RO-20 Calibration Form; Serial Number 274; September 14, 2012 Ludlum 177 Calibration Form; Serial Number 47018; March 1, 2013 F&J L-12P Air Sampler Calibration Form; Serial Number 19, 2012 E-520 Calibration Form; Serial Number 2479; October 1, 2012 E-520 Calibration Form; Serial Number 2428; February 7, 2013 General Service Water Effluent Monitor Calibration; April 2011 Standby Gas Treatment Exhaust Division 1 Accident Range RMS AXM Calibration/Functional; November 2012 System Health Report; Area Radiation Monitoring System; Fourth Quarter, 2012 System Health Report; Process Radiation Monitoring System; Fourth Quarter, 2012 Standby Gas Treatment Exhaust Process Radiation Monitoring System, Division 1, Functional Test; December 2012 Standby Gas Treatment Exhaust Division 1 Accident Range Radiation Monitoring System (AXM) Calibration/Functional; October 2012 Radwaste Building Ventilation Exhaust Process Radiation Monitoring System Functional Test; February 2013 Containment Area High Range Monitor Division 1 Calibration; February and March 2012 Radwaste Effluent Rad Monitor Calibration; June 2012 13-00038; CARD Swagelok Fitting Used for Offgas Vent Pipe Sampling Is Severely Galled; March 20, 2013 12-28508; CARD Portable Neutron Survey Meters Have Limited Calibrations; October 16, 2012 11-20910; CARD Revise 44.080.211 to Allow Functional Testing of the RW SPING in Current Plant Configuration; January 27, 2011.",266,0,2290,ML13127A206.txt,1
0,U,"4OA1 е_ Performance Indicator Verification CARD 12-29077; Reactor Scram Due to H2 Inleakage to Strator Water; 11/07/2012 CARD 12-29127; NRC Performance Indicator IE01 Exceeds White Threshold; 11/09/2012 Engineering Support Conduct Manual MES55; Transient Analysis Program; Revision 6 PI IE01, Unplanned Scrams per 7000 Critical Hours; Q1/2010 е_ Q42012 PI IE03, Unplanned Power Changes per 7000 Critical Hours; Q1/2010 е_ Q4/2012 PI IE04, Unplanned Scrams with Complications; Q1/2010 е_ Q4/2012 Post-Scram Data and Evaluation, CARD 12-29077",268,0,536,ML13127A206.txt,0
0,U,10,270,0,2,ML13127A206.txt,0
0,U,Attachment,272,0,10,ML13127A206.txt,0
0,U,4OA2 е_ Identification and Resolution of Problems - CARD 12-23932; 3D32 & 3D36 DIV 1 RB Vent Exh Rad Monitor Upscale and Upscale Trip; 04/29/2012 - CARD 12-23932-01; Complete MRFF Review and Attach Copy; 05/03/2012 - CARD 13-21197; Received 3D32 Div I/II RB Vent Exh Radiation Monitor Upscale; 02/17/2013 - CARD 13-21371; 3D36 Div 1 Rb Vent Exh Rad Monitor Upscale Trip; 02/23/2013 - Crew Monthly Review Meeting - Fermi 2 Archived Operator Log; 02/17/2013 е_ 03/01/2013 - Fermi 2 Archived Operator Log; 02/22/2013 е_ 02/23/2013 - Functional Failure 1365749; System D1100; 04/29/2012 - Functional Failure Evaluation Checklist; CARD 12-23932-01; 05/03/2012 - Procedure 23.601; Instrument Trip Sheets; Revision 35,274,0,708,ML13127A206.txt,0
0,U,11,276,0,2,ML13127A206.txt,0
0,U,Attachment,278,0,10,ML13127A206.txt,0
0,U,LIST OF ACRONYMS USED ACE ADAMS ALARA ATWS CARD CFR CRB CRD DRP ECCS EECW EDG IMC IP IPCS kV LER NCV NIAS NRC ODMI PARS PI&R RHR RPT RWP TS UFSAR UV WO Apparent Cause Evaluation Agencywide Document Access Management System As-Low-As-Is-Reasonably-Achievable Anticipated Transient Without Scram Condition Assessment Resolution Document Code of Federal Regulations CARD Review Board Control Rod Drive Division of Reactor Projects Emergency Core Cooling System Emergency Equipment Cooling Water Emergency Diesel Generator Inspection Manual Chapter Inspection Procedure Integrated Plant Computer System KiloVolt Licensee Event Report Non-Cited Violation Non-Interruptible Air Supply U.S. Nuclear Regulatory Commission Operational Decision Making Issue Publicly Available Records System Problem Identification and Resolution Residual Heat Removal Recirculation Pump Trip Radiation Work Permit Technical Specification Updated Final Safety Analysis Report Undervoltage Work Order,280,0,973,ML13127A206.txt,1
0,U,12,282,0,2,ML13127A206.txt,0
0,U,Attachment,284,0,10,ML13127A206.txt,0
0,U,J. Plona,286,0,9,ML13127A206.txt,0
0,U,-2-,288,0,3,ML13127A206.txt,0
0,U,"In accordance with 10 CFR 2.390 of the NRC's ""Rules of Practice,"" a copy of this letter, its enclosure, and your response (if any) will be available electronically for public inspection in the NRC Public Document Room or from the Publicly Available Records System (PARS) component of NRC's Agencywide Document Access and Management System (ADAMS).",290,0,347,ML13127A206.txt,0
0,U,ADAMS is accessible from the NRC Website at http://www.nrc.gov/reading-rm/adams.html (the Public Electronic Reading Room).,290,347,469,ML13127A206.txt,0
0,U,"Sincerely, /RA/ Michael A. Kunowski, Chief Branch 5 Division of Reactor Projects Docket No.",290,469,560,ML13127A206.txt,0
0,U,License No.,290,560,571,ML13127A206.txt,1
0,U,Enclosure: cc w/encl: 50-341 NPF-43 Inspection Report 05000341/2013002 w/Attachment: Supplemental Information Distribution via ListServTM,290,571,708,ML13127A206.txt,0
0,U,DISTRIBUTION: See next page,292,0,27,ML13127A206.txt,0
0,U,DOCUMENT NAME: FERMI 2013-002 Publicly Available Non-Publicly Available OFFICE NAME DATE RIII MKunowski:rj 05/06/2013 RIII RIII,294,0,127,ML13127A206.txt,0
0,U,Sensitive,296,0,9,ML13127A206.txt,0
0,U,Non-Sensitive RIII,298,0,18,ML13127A206.txt,0
0,U,"To receive a copy of this document, indicate in the concurrence box ""C"" = Copy without attach/encl ""E"" = Copy with attach/encl ""N"" = No copy",300,0,140,ML13127A206.txt,0
0,U,OFFICIAL RECORD COPY,302,0,20,ML13127A206.txt,0
0,U,"Letter to J. Plona from M. Kunowski dated May 6, 2013 SUBJECT: FERMI POWER PLANT, UNIT 2, NRC INTEGRATED INSPECTION REPORT 05000341/2013002",304,0,140,ML13127A206.txt,0
0,U,DISTRIBUTION: Doug Huyck RidsNrrDorlLpl3-1 Resource RidsNrrPMFermi2 Resource RidsNrrDirsIrib Resource Chuck Casto Cynthia Pederson Steven Orth Allan Barker Christine Lipa Carole Ariano Linda Linn DRPIII DRSIII Patricia Buckley Tammy Tomczak ROPreports.Resource@nrc.gov,306,0,268,ML13127A206.txt,0
